,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,CUSTOMERNAME,COUNTRY,DEALSIZE,Total Order Value
2488,10168,28,98.65,14,2762.2,2003-10-28,Shipped,4,10,2003,Planes,91,Technics Stores Inc.,USA,Small,62305.47
2489,10199,48,83.12,2,3989.76,2003-12-01,Shipped,4,12,2003,Planes,91,West Coast Collectables Co.,USA,Medium,8234.56
2490,10210,21,78.55,12,1649.55,2004-01-12,Shipped,1,1,2004,Planes,91,Osaka Souveniers Co.,Japan,Small,50490.64
2491,10223,25,100.0,14,2534.75,2004-02-20,Shipped,1,2,2004,Planes,91,"Australian Collectors, Co.",Australia,Small,49637.57
2492,10235,25,100.0,8,2580.25,2004-04-02,Shipped,2,4,2004,Planes,91,"Royal Canadian Collectables, Ltd.",Canada,Small,31302.5
2493,10250,31,91.34,9,2831.54,2004-05-11,Shipped,2,5,2004,Planes,91,The Sharp Gifts Warehouse,USA,Small,48472.24
2494,10262,40,84.03,4,3361.2,2004-06-24,Cancelled,2,6,2004,Planes,91,Euro Shopping Channel,Spain,Medium,50010.65
2495,10275,32,89.51,14,2864.32,2004-07-23,Shipped,3,7,2004,Planes,91,La Rochelle Gifts,France,Small,56002.9
2496,10284,24,83.12,6,1994.88,2004-08-21,Shipped,3,8,2004,Planes,91,"Norway Gifts By Mail, Co.",Norway,Small,34145.47
2497,10296,42,100.0,2,4296.6,2004-09-15,Shipped,3,9,2004,Planes,91,"Bavarian Collectables Imports, Co.",Germany,Medium,34993.92
2498,10308,21,100.0,12,2224.95,2004-10-15,Shipped,4,10,2004,Planes,91,Mini Classics,USA,Small,46873.04
2499,10316,34,82.21,4,2795.14,2004-11-01,Shipped,4,11,2004,Planes,91,giftsbymail.co.uk,UK,Small,51334.16
2500,10328,27,100.0,8,2762.1,2004-11-12,Shipped,4,11,2004,Planes,91,Rovelli Gifts,Italy,Small,41696.69
2501,10340,30,88.6,5,2658.0,2004-11-24,Shipped,4,11,2004,Planes,91,Enaco Distributors,Spain,Small,30183.35
2502,10353,39,100.0,9,5043.87,2004-12-04,Shipped,4,12,2004,Planes,91,Gift Ideas Corp.,USA,Medium,29343.35
2503,10361,20,60.54,4,1210.8,2004-12-17,Shipped,4,12,2004,Planes,91,Souveniers And Things Co.,Australia,Small,37905.15
2504,10375,37,81.87,6,3029.19,2005-02-03,Shipped,1,2,2005,Planes,91,La Rochelle Gifts,France,Medium,59617.4
2505,10388,46,100.0,2,10066.6,2005-03-03,Shipped,1,3,2005,Planes,91,FunGiftIdeas.com,USA,Large,37557.66
2506,10398,47,87.69,6,4121.43,2005-03-30,Shipped,1,3,2005,Planes,91,Reims Collectables,France,Medium,52029.07
2507,10401,11,100.0,8,1135.31,2005-04-03,On Hold,2,4,2005,Planes,91,Tekni Collectables Inc.,USA,Small,46519.0
2508,10416,23,91.34,9,2100.82,2005-05-10,Shipped,2,5,2005,Planes,91,L'ordine Souveniers,Italy,Small,41509.94
2509,10105,29,70.15,12,2034.35,2003-02-11,Shipped,1,2,2003,Ships,86,Danish Wholesale Imports,Denmark,Small,58871.11
2510,10117,38,79.68,6,3027.84,2003-04-16,Shipped,2,4,2003,Ships,86,"Dragon Souveniers, Ltd.",Singapore,Medium,43657.47
2511,10128,32,97.0,3,3104.0,2003-06-06,Shipped,2,6,2003,Ships,86,Euro Shopping Channel,Spain,Medium,17448.08
2512,10142,43,84.01,9,3612.43,2003-08-08,Shipped,3,8,2003,Ships,86,Mini Gifts Distributors Ltd.,USA,Medium,63088.16
2513,10153,31,87.48,8,2711.88,2003-09-28,Shipped,3,9,2003,Ships,86,Euro Shopping Channel,Spain,Small,47727.82
2514,10166,29,100.0,3,3013.97,2003-10-21,Shipped,4,10,2003,Ships,86,FunGiftIdeas.com,USA,Medium,11861.689999999999
2515,10177,31,88.34,10,2738.54,2003-11-07,Shipped,4,11,2003,Ships,86,CAF Imports,Spain,Small,34311.35
2516,10185,30,94.4,10,2832.0,2003-11-14,Shipped,4,11,2003,Ships,86,Mini Creations Ltd.,USA,Small,52191.44
2517,10196,50,94.4,2,4720.0,2003-11-26,Shipped,4,11,2003,Ships,86,Super Scale Inc.,USA,Medium,42498.76
2518,10208,40,80.55,10,3222.0,2004-01-02,Shipped,1,1,2004,Ships,86,"Saveley & Henriot, Co.",France,Medium,54536.87
2519,10221,23,97.0,4,2231.0,2004-02-18,Shipped,1,2,2004,Ships,86,Petit Auto,Belgium,Small,18800.09
2520,10232,26,88.34,7,2296.84,2004-03-20,Shipped,1,3,2004,Ships,86,giftsbymail.co.uk,UK,Small,26906.68
2521,10248,40,100.0,13,4157.2,2004-05-07,Cancelled,2,5,2004,Ships,86,Land of Toys Inc.,USA,Medium,45357.659999999996
2522,10273,21,100.0,14,2146.2,2004-07-21,Shipped,3,7,2004,Ships,86,Petit Auto,Belgium,Small,47760.479999999996
2523,10282,43,86.61,2,3724.23,2004-08-20,Shipped,3,8,2004,Ships,86,Mini Gifts Distributors Ltd.,USA,Medium,52807.15
2524,10293,29,71.89,5,2084.81,2004-09-09,Shipped,3,9,2004,Ships,86,Amica Models & Co.,Italy,Small,38039.0
2525,10306,38,91.81,10,3488.78,2004-10-14,Shipped,4,10,2004,Ships,86,"AV Stores, Co.",UK,Medium,57827.61
2526,10314,23,76.22,2,1753.06,2004-10-22,Shipped,4,10,2004,Ships,86,Heintze Collectables,Denmark,Small,60273.94
2527,10327,20,100.0,7,3469.2,2004-11-10,Resolved,4,11,2004,Ships,86,Danish Wholesale Imports,Denmark,Medium,24078.61
2528,10337,36,70.3,9,2530.8,2004-11-21,Shipped,4,11,2004,Ships,86,Classic Legends Inc.,USA,Small,27733.04
2529,10350,28,100.0,4,2924.32,2004-12-02,Shipped,4,12,2004,Ships,86,Euro Shopping Channel,Spain,Small,52269.17
2530,10372,44,100.0,2,4496.8,2005-01-26,Shipped,1,1,2005,Ships,86,"Tokyo Collectables, Ltd",Japan,Medium,38191.39
2531,10384,49,100.0,1,6397.44,2005-02-23,Shipped,1,2,2005,Ships,86,Corporate Gift Ideas Co.,USA,Medium,17707.67
2532,10397,32,80.55,5,2577.6,2005-03-28,Shipped,1,3,2005,Ships,86,Alpha Cognac,France,Small,15139.12
2533,10414,34,100.0,13,3533.62,2005-05-06,On Hold,2,5,2005,Ships,86,Gifts4AllAges.com,USA,Medium,48316.89
2534,10106,30,100.0,16,3177.3,2003-02-17,Shipped,1,2,2003,Ships,90,Rovelli Gifts,Italy,Medium,56181.32
2535,10119,29,94.14,7,2730.06,2003-04-28,Shipped,2,4,2003,Ships,90,Salzburg Collectables,Austria,Small,38629.14
2536,10131,22,85.99,8,1891.78,2003-06-16,Shipped,2,6,2003,Ships,90,Gift Ideas Corp.,USA,Small,20350.95
2537,10143,26,100.0,11,2612.48,2003-08-10,Shipped,3,8,2003,Ships,90,Mini Creations Ltd.,USA,Small,45738.39
2538,10155,32,91.43,9,2925.76,2003-10-06,Shipped,4,10,2003,Ships,90,"Toys of Finland, Co.",Finland,Small,42083.5
2539,10167,29,100.0,5,2940.02,2003-10-23,Cancelled,4,10,2003,Ships,90,Scandinavian Gift Ideas,Sweden,Small,48710.92
2540,10178,34,96.86,8,3293.24,2003-11-08,Shipped,4,11,2003,Ships,90,Alpha Cognac,France,Medium,38098.24
2541,10186,24,99.57,5,2389.68,2003-11-14,Shipped,4,11,2003,Ships,90,"Double Decker Gift Stores, Ltd",UK,Small,27541.82
2542,10197,24,90.52,2,2172.48,2003-11-26,Shipped,4,11,2003,Ships,90,Enaco Distributors,Spain,Small,44009.31
2543,10209,33,88.71,4,2927.43,2004-01-09,Shipped,1,1,2004,Ships,90,"Men 'R' US Retailers, Ltd.",USA,Small,23889.32
2544,10222,26,100.0,8,2659.54,2004-02-19,Shipped,1,2,2004,Ships,90,Collectable Mini Designs Co.,USA,Small,61617.01
2545,10249,40,95.95,4,3838.0,2004-05-08,Shipped,2,5,2004,Ships,90,Cambridge Collectables Co.,USA,Medium,14380.92
2546,10262,44,94.14,13,4142.16,2004-06-24,Cancelled,2,6,2004,Ships,90,Euro Shopping Channel,Spain,Medium,50010.65
2547,10274,24,90.52,5,2172.48,2004-07-21,Shipped,3,7,2004,Ships,90,Collectables For Less Inc.,USA,Small,15110.8
2548,10283,20,94.14,2,1882.8,2004-08-20,Shipped,3,8,2004,Ships,90,"Royal Canadian Collectables, Ltd.",Canada,Small,43332.35
2549,10296,34,100.0,11,3477.86,2004-09-15,Shipped,3,9,2004,Ships,90,"Bavarian Collectables Imports, Co.",Germany,Medium,34993.92
2550,10307,34,97.76,5,3323.84,2004-10-14,Shipped,4,10,2004,Ships,90,"Classic Gift Ideas, Inc",USA,Medium,27445.31
2551,10316,45,93.24,13,4195.8,2004-11-01,Shipped,4,11,2004,Ships,90,giftsbymail.co.uk,UK,Medium,51334.16
2552,10328,41,100.0,9,4156.58,2004-11-12,Shipped,4,11,2004,Ships,90,Rovelli Gifts,Italy,Medium,41696.69
2553,10339,55,71.25,15,3918.75,2004-11-23,Shipped,4,11,2004,Ships,90,"Tokyo Collectables, Ltd",Japan,Medium,55888.65
2554,10352,23,100.0,3,2352.67,2004-12-03,Shipped,4,12,2004,Ships,90,Auto-Moto Classics Inc.,USA,Small,11528.529999999999
2555,10361,24,45.39,14,1089.36,2004-12-17,Shipped,4,12,2004,Ships,90,Souveniers And Things Co.,Australia,Small,37905.15
2556,10373,32,84.41,15,2701.12,2005-01-31,Shipped,1,1,2005,Ships,90,"Oulu Toy Supplies, Inc.",Finland,Small,49055.4
2557,10386,29,85.76,13,2487.04,2005-03-01,Resolved,1,3,2005,Ships,90,Euro Shopping Channel,Spain,Small,53815.72
2558,10398,36,100.0,7,3910.32,2005-03-30,Shipped,1,3,2005,Ships,90,Reims Collectables,France,Medium,52029.07
2559,10400,46,87.8,5,4038.8,2005-04-01,Shipped,2,4,2005,Ships,90,The Sharp Gifts Warehouse,USA,Medium,37526.84
2560,10415,32,95.95,4,3070.4,2005-05-09,Disputed,2,5,2005,Ships,90,"Australian Collectables, Ltd",Australia,Medium,14378.09
2561,10106,34,100.0,9,3763.46,2003-02-17,Shipped,1,2,2003,Planes,99,Rovelli Gifts,Italy,Medium,56181.32
2562,10120,24,100.0,15,2584.8,2003-04-29,Shipped,2,4,2003,Planes,99,"Australian Collectors, Co.",Australia,Small,50397.66
2563,10131,40,100.0,1,4427.6,2003-06-16,Shipped,2,6,2003,Planes,99,Gift Ideas Corp.,USA,Medium,20350.95
2564,10143,26,82.77,4,2152.02,2003-08-10,Shipped,3,8,2003,Planes,99,Mini Creations Ltd.,USA,Small,45738.39
2565,10155,20,100.0,2,2353.4,2003-10-06,Shipped,4,10,2003,Planes,99,"Toys of Finland, Co.",Finland,Small,42083.5
2566,10168,31,100.0,16,3431.39,2003-10-28,Shipped,4,10,2003,Planes,99,Technics Stores Inc.,USA,Medium,62305.47
2567,10178,22,87.75,1,1930.5,2003-11-08,Shipped,4,11,2003,Planes,99,Alpha Cognac,France,Small,38098.24
2568,10198,42,100.0,1,4774.56,2003-11-27,Shipped,4,11,2003,Planes,99,Cruz & Sons Co.,Philippines,Medium,22841.96
2569,10210,26,99.72,14,2592.72,2004-01-12,Shipped,1,1,2004,Planes,99,Osaka Souveniers Co.,Japan,Small,50490.64
2570,10222,37,87.75,1,3246.75,2004-02-19,Shipped,1,2,2004,Planes,99,Collectable Mini Designs Co.,USA,Medium,61617.01
2571,10235,38,88.75,10,3372.5,2004-04-02,Shipped,2,4,2004,Planes,99,"Royal Canadian Collectables, Ltd.",Canada,Medium,31302.5
2572,10250,35,100.0,11,3909.15,2004-05-11,Shipped,2,5,2004,Planes,99,The Sharp Gifts Warehouse,USA,Medium,48472.24
2573,10262,33,90.75,6,2994.75,2004-06-24,Cancelled,2,6,2004,Planes,99,Euro Shopping Channel,Spain,Small,50010.65
2574,10275,39,100.0,16,4472.52,2004-07-23,Shipped,3,7,2004,Planes,99,La Rochelle Gifts,France,Medium,56002.9
2575,10284,45,100.0,8,4576.95,2004-08-21,Shipped,3,8,2004,Planes,99,"Norway Gifts By Mail, Co.",Norway,Medium,34145.47
2576,10296,24,100.0,4,2441.04,2004-09-15,Shipped,3,9,2004,Planes,99,"Bavarian Collectables Imports, Co.",Germany,Small,34993.92
2577,10308,35,88.75,14,3106.25,2004-10-15,Shipped,4,10,2004,Planes,99,Mini Classics,USA,Medium,46873.04
2578,10316,23,100.0,6,2706.41,2004-11-01,Shipped,4,11,2004,Planes,99,giftsbymail.co.uk,UK,Small,51334.16
2579,10328,37,100.0,10,4021.53,2004-11-12,Shipped,4,11,2004,Planes,99,Rovelli Gifts,Italy,Medium,41696.69
2580,10340,55,87.75,7,4826.25,2004-11-24,Shipped,4,11,2004,Planes,99,Enaco Distributors,Spain,Medium,30183.35
2581,10352,49,100.0,2,4935.28,2004-12-03,Shipped,4,12,2004,Planes,99,Auto-Moto Classics Inc.,USA,Medium,11528.529999999999
2582,10361,26,100.0,9,2754.7,2004-12-17,Shipped,4,12,2004,Planes,99,Souveniers And Things Co.,Australia,Small,37905.15
2583,10375,33,100.0,1,3856.71,2005-02-03,Shipped,1,2,2005,Planes,99,La Rochelle Gifts,France,Medium,59617.4
2584,10386,37,83.84,14,3102.08,2005-03-01,Resolved,1,3,2005,Planes,99,Euro Shopping Channel,Spain,Medium,53815.72
2585,10398,22,86.76,8,1908.72,2005-03-30,Shipped,1,3,2005,Planes,99,Reims Collectables,France,Small,52029.07
2586,10401,85,88.75,10,7543.75,2005-04-03,On Hold,2,4,2005,Planes,99,Tekni Collectables Inc.,USA,Large,46519.0
2587,10416,22,100.0,11,2457.18,2005-05-10,Shipped,2,5,2005,Planes,99,L'ordine Souveniers,Italy,Small,41509.94
2588,10105,31,65.77,3,2038.87,2003-02-11,Shipped,1,2,2003,Ships,72,Danish Wholesale Imports,Denmark,Small,58871.11
2589,10119,38,65.77,12,2499.26,2003-04-28,Shipped,2,4,2003,Ships,72,Salzburg Collectables,Austria,Small,38629.14
2590,10129,45,85.29,3,3838.05,2003-06-12,Shipped,2,6,2003,Ships,72,"Stylish Desk Decors, Co.",UK,Medium,32376.29
2591,10143,31,85.29,16,2643.99,2003-08-10,Shipped,3,8,2003,Ships,72,Mini Creations Ltd.,USA,Small,45738.39
2592,10154,36,64.33,1,2315.88,2003-10-02,Shipped,4,10,2003,Ships,72,Boards & Toys Co.,USA,Small,5142.15
2593,10167,46,70.11,10,3225.06,2003-10-23,Cancelled,4,10,2003,Ships,72,Scandinavian Gift Ideas,Sweden,Medium,48710.92
2594,10177,32,76.62,1,2451.84,2003-11-07,Shipped,4,11,2003,Ships,72,CAF Imports,Spain,Small,34311.35
2595,10185,39,57.82,1,2254.98,2003-11-14,Shipped,4,11,2003,Ships,72,Mini Creations Ltd.,USA,Small,52191.44
2596,10197,50,78.79,7,3939.5,2003-11-26,Shipped,4,11,2003,Ships,72,Enaco Distributors,Spain,Medium,44009.31
2597,10208,46,74.45,1,3424.7,2004-01-02,Shipped,1,1,2004,Ships,72,"Saveley & Henriot, Co.",France,Medium,54536.87
2598,10222,36,80.95,13,2914.2,2004-02-19,Shipped,1,2,2004,Ships,72,Collectable Mini Designs Co.,USA,Small,61617.01
2599,10233,29,82.4,1,2389.6,2004-03-29,Shipped,1,3,2004,Ships,72,Tekni Collectables Inc.,USA,Small,8722.119999999999
2600,10248,32,75.89,4,2428.48,2004-05-07,Cancelled,2,5,2004,Ships,72,Land of Toys Inc.,USA,Small,45357.659999999996
2601,10261,44,68.67,2,3021.48,2004-06-17,Shipped,2,6,2004,Ships,72,Quebec Home Shopping Network,Canada,Medium,24564.53
2602,10273,42,62.16,5,2610.72,2004-07-21,Shipped,3,7,2004,Ships,72,Petit Auto,Belgium,Small,47760.479999999996
2603,10283,47,65.77,7,3091.19,2004-08-20,Shipped,3,8,2004,Ships,72,"Royal Canadian Collectables, Ltd.",Canada,Medium,43332.35
2604,10295,44,58.55,2,2576.2,2004-09-10,Shipped,3,9,2004,Ships,72,Gifts4AllAges.com,USA,Small,15344.64
2605,10306,43,75.17,1,3232.31,2004-10-14,Shipped,4,10,2004,Ships,72,"AV Stores, Co.",UK,Medium,57827.61
2606,10316,48,74.45,18,3573.6,2004-11-01,Shipped,4,11,2004,Ships,72,giftsbymail.co.uk,UK,Medium,51334.16
2607,10327,21,96.31,1,2022.51,2004-11-10,Resolved,4,11,2004,Ships,72,Danish Wholesale Imports,Denmark,Small,24078.61
2608,10339,50,74.35,9,3717.5,2004-11-23,Shipped,4,11,2004,Ships,72,"Tokyo Collectables, Ltd",Japan,Medium,55888.65
2609,10350,29,75.35,12,2185.15,2004-12-02,Shipped,4,12,2004,Ships,72,Euro Shopping Channel,Spain,Small,52269.17
2610,10373,41,70.33,16,2883.53,2005-01-31,Shipped,1,1,2005,Ships,72,"Oulu Toy Supplies, Inc.",Finland,Small,49055.4
2611,10386,37,100.0,10,5017.57,2005-03-01,Resolved,1,3,2005,Ships,72,Euro Shopping Channel,Spain,Medium,53815.72
2612,10397,22,66.5,4,1463.0,2005-03-28,Shipped,1,3,2005,Ships,72,Alpha Cognac,France,Small,15139.12
2613,10414,31,75.89,4,2352.59,2005-05-06,On Hold,2,5,2005,Ships,72,Gifts4AllAges.com,USA,Small,48316.89
2614,10103,42,100.0,6,4460.82,2003-01-29,Shipped,1,1,2003,Classic Cars,101,Baane Mini Imports,Norway,Medium,54702.0
2615,10114,42,100.0,10,4758.18,2003-04-01,Shipped,2,4,2003,Classic Cars,101,"La Corne D'abondance, Co.",France,Medium,38217.41
2616,10126,45,100.0,6,4597.2,2003-05-28,Shipped,2,5,2003,Classic Cars,101,"Corrida Auto Replicas, Ltd",Spain,Medium,61073.21
2617,10140,36,100.0,6,4114.8,2003-07-24,Shipped,3,7,2003,Classic Cars,101,Technics Stores Inc.,USA,Medium,42031.83
2618,10150,20,100.0,3,2104.0,2003-09-19,Shipped,3,9,2003,Classic Cars,101,"Dragon Souveniers, Ltd.",Singapore,Small,44219.36
2619,10164,39,81.93,4,3195.27,2003-10-21,Resolved,4,10,2003,Classic Cars,101,Mini Auto Werke,Austria,Medium,28550.59
2620,10175,42,85.98,11,3611.16,2003-11-06,Shipped,4,11,2003,Classic Cars,101,"Stylish Desk Decors, Co.",UK,Medium,42688.31
2621,10183,23,86.99,3,2000.77,2003-11-13,Shipped,4,11,2003,Classic Cars,101,"Classic Gift Ideas, Inc",USA,Small,40061.659999999996
2622,10194,26,89.01,6,2314.26,2003-11-25,Shipped,4,11,2003,Classic Cars,101,"Saveley & Henriot, Co.",France,Small,41535.11
2623,10206,33,100.0,1,3871.89,2003-12-05,Shipped,4,12,2003,Classic Cars,101,Canadian Gift Exchange Network,Canada,Medium,38662.21
2624,10217,31,88.0,6,2728.0,2004-02-04,Shipped,1,2,2004,Classic Cars,101,Handji Gifts& Co,Singapore,Small,24219.59
2625,10229,50,100.0,11,5614.0,2004-03-11,Shipped,1,3,2004,Classic Cars,101,Mini Gifts Distributors Ltd.,USA,Medium,48922.77
2626,10245,44,100.0,4,4628.8,2004-05-04,Shipped,2,5,2004,Classic Cars,101,Super Scale Inc.,USA,Medium,36973.31
2627,10258,45,80.92,1,3641.4,2004-06-15,Shipped,2,6,2004,Classic Cars,101,"Tokyo Collectables, Ltd",Japan,Medium,25928.75
2628,10270,46,88.0,4,4048.0,2004-07-19,Shipped,3,7,2004,Classic Cars,101,Souveniers And Things Co.,Australia,Medium,41297.14
2629,10281,27,85.98,11,2321.46,2004-08-19,Shipped,3,8,2004,Classic Cars,101,Diecast Classics Inc.,USA,Small,44781.35
2630,10291,28,100.0,6,3256.96,2004-09-08,Shipped,3,9,2004,Classic Cars,101,Scandinavian Gift Ideas,Sweden,Medium,53941.69
2631,10304,40,100.0,1,4208.0,2004-10-11,Shipped,4,10,2004,Classic Cars,101,Auto Assoc. & Cie.,France,Medium,59074.9
2632,10313,30,99.13,9,2973.9,2004-10-22,Shipped,4,10,2004,Classic Cars,101,Canadian Gift Exchange Network,Canada,Small,36576.71
2633,10324,34,100.0,5,4248.3,2004-11-05,Shipped,4,11,2004,Classic Cars,101,Vitachrome Inc.,USA,Medium,56372.87
2634,10336,46,100.0,2,9558.8,2004-11-20,Shipped,4,11,2004,Classic Cars,101,"La Corne D'abondance, Co.",France,Large,56812.67
2635,10348,32,82.83,7,2650.56,2004-11-01,Shipped,4,11,2004,Classic Cars,101,"Corrida Auto Replicas, Ltd",Spain,Small,34546.6
2636,10358,27,100.0,3,3761.37,2004-12-10,Shipped,4,12,2004,Classic Cars,101,Euro Shopping Channel,Spain,Medium,51435.45
2637,10371,34,100.0,3,4301.34,2005-01-23,Shipped,1,1,2005,Classic Cars,101,Mini Gifts Distributors Ltd.,USA,Medium,36124.270000000004
2638,10382,34,54.84,9,1864.56,2005-02-17,Shipped,1,2,2005,Classic Cars,101,Mini Gifts Distributors Ltd.,USA,Small,55741.020000000004
2639,10411,34,100.0,4,3576.8,2005-05-01,Shipped,2,5,2005,Classic Cars,101,Quebec Home Shopping Network,Canada,Medium,33692.97
2640,10424,46,80.92,1,3722.32,2005-05-31,In Process,2,5,2005,Classic Cars,101,Euro Shopping Channel,Spain,Medium,35133.34
2641,10106,32,100.0,1,3986.56,2003-02-17,Shipped,1,2,2003,Planes,118,Rovelli Gifts,Italy,Medium,56181.32
2642,10120,24,100.0,7,3417.12,2003-04-29,Shipped,2,4,2003,Planes,118,"Australian Collectors, Co.",Australia,Medium,50397.66
2643,10133,27,99.67,2,2691.09,2003-06-27,Shipped,2,6,2003,Planes,118,Euro Shopping Channel,Spain,Small,22167.74
2644,10145,20,100.0,13,2752.6,2003-08-25,Shipped,3,8,2003,Planes,118,Toys4GrownUps.com,USA,Small,55776.119999999995
2645,10168,36,100.0,8,4527.72,2003-10-28,Shipped,4,10,2003,Planes,118,Technics Stores Inc.,USA,Medium,62305.47
2646,10188,29,100.0,8,3957.05,2003-11-18,Shipped,4,11,2003,Planes,118,Herkku Gifts,Norway,Medium,34481.340000000004
2647,10210,25,100.0,6,2818.0,2004-01-12,Shipped,1,1,2004,Planes,118,Osaka Souveniers Co.,Japan,Small,50490.64
2648,10223,29,100.0,8,3199.86,2004-02-20,Shipped,1,2,2004,Planes,118,"Australian Collectors, Co.",Australia,Medium,49637.57
2649,10235,25,96.11,2,2402.75,2004-04-02,Shipped,2,4,2004,Planes,118,"Royal Canadian Collectables, Ltd.",Canada,Small,31302.5
2650,10250,44,100.0,3,6055.72,2004-05-11,Shipped,2,5,2004,Planes,118,The Sharp Gifts Warehouse,USA,Medium,48472.24
2651,10263,47,100.0,9,5465.16,2004-06-28,Shipped,2,6,2004,Planes,118,Gift Depot Inc.,USA,Medium,44130.520000000004
2652,10275,48,100.0,8,6378.72,2004-07-23,Shipped,3,7,2004,Planes,118,La Rochelle Gifts,France,Medium,56002.9
2653,10285,45,100.0,13,5392.8,2004-08-27,Shipped,3,8,2004,Planes,118,Marta's Replicas Co.,USA,Medium,48828.72
2654,10297,35,100.0,3,3986.5,2004-09-16,Shipped,3,9,2004,Planes,118,"Clover Collections, Co.",Ireland,Medium,18971.96
2655,10308,31,100.0,6,4009.23,2004-10-15,Shipped,4,10,2004,Planes,118,Mini Classics,USA,Medium,46873.04
2656,10318,50,100.0,8,7119.0,2004-11-02,Shipped,4,11,2004,Planes,118,Diecast Classics Inc.,USA,Large,44040.729999999996
2657,10328,33,100.0,11,4072.2,2004-11-12,Shipped,4,11,2004,Planes,118,Rovelli Gifts,Italy,Medium,41696.69
2658,10340,29,100.0,6,4094.51,2004-11-24,Shipped,4,11,2004,Planes,118,Enaco Distributors,Spain,Medium,30183.35
2659,10353,48,68.8,4,3302.4,2004-12-04,Shipped,4,12,2004,Planes,118,Gift Ideas Corp.,USA,Medium,29343.35
2660,10361,44,72.42,5,3186.48,2004-12-17,Shipped,4,12,2004,Planes,118,Souveniers And Things Co.,Australia,Medium,37905.15
2661,10375,25,66.73,10,1668.25,2005-02-03,Shipped,1,2,2005,Planes,118,La Rochelle Gifts,France,Small,59617.4
2662,10388,50,100.0,3,7154.5,2005-03-03,Shipped,1,3,2005,Planes,118,FunGiftIdeas.com,USA,Large,37557.66
2663,10398,23,100.0,9,2810.83,2005-03-30,Shipped,1,3,2005,Planes,118,Reims Collectables,France,Small,52029.07
2664,10401,21,96.11,2,2018.31,2005-04-03,On Hold,2,4,2005,Planes,118,Tekni Collectables Inc.,USA,Small,46519.0
2665,10416,41,100.0,3,5642.83,2005-05-10,Shipped,2,5,2005,Planes,118,L'ordine Souveniers,Italy,Medium,41509.94
2666,10106,44,74.4,8,3273.6,2003-02-17,Shipped,1,2,2003,Planes,80,Rovelli Gifts,Italy,Medium,56181.32
2667,10120,43,76.0,14,3268.0,2003-04-29,Shipped,2,4,2003,Planes,80,"Australian Collectors, Co.",Australia,Medium,50397.66
2668,10143,28,96.0,3,2688.0,2003-08-10,Shipped,3,8,2003,Planes,80,Mini Creations Ltd.,USA,Small,45738.39
2669,10155,43,86.4,1,3715.2,2003-10-06,Shipped,4,10,2003,Planes,80,"Toys of Finland, Co.",Finland,Medium,42083.5
2670,10168,48,96.0,15,4608.0,2003-10-28,Shipped,4,10,2003,Planes,80,Technics Stores Inc.,USA,Medium,62305.47
2671,10199,38,82.4,3,3131.2,2003-12-01,Shipped,4,12,2003,Planes,80,West Coast Collectables Co.,USA,Medium,8234.56
2672,10210,31,86.4,13,2678.4,2004-01-12,Shipped,1,1,2004,Planes,80,Osaka Souveniers Co.,Japan,Small,50490.64
2673,10223,26,67.2,15,1747.2,2004-02-20,Shipped,1,2,2004,Planes,80,"Australian Collectors, Co.",Australia,Small,49637.57
2674,10235,32,92.0,9,2944.0,2004-04-02,Shipped,2,4,2004,Planes,80,"Royal Canadian Collectables, Ltd.",Canada,Small,31302.5
2675,10250,44,67.2,10,2956.8,2004-05-11,Shipped,2,5,2004,Planes,80,The Sharp Gifts Warehouse,USA,Small,48472.24
2676,10262,27,76.0,5,2052.0,2004-06-24,Cancelled,2,6,2004,Planes,80,Euro Shopping Channel,Spain,Small,50010.65
2677,10275,43,73.6,15,3164.8,2004-07-23,Shipped,3,7,2004,Planes,80,La Rochelle Gifts,France,Medium,56002.9
2678,10284,25,69.6,7,1740.0,2004-08-21,Shipped,3,8,2004,Planes,80,"Norway Gifts By Mail, Co.",Norway,Small,34145.47
2679,10296,22,80.8,3,1777.6,2004-09-15,Shipped,3,9,2004,Planes,80,"Bavarian Collectables Imports, Co.",Germany,Small,34993.92
2680,10308,21,87.2,13,1831.2,2004-10-15,Shipped,4,10,2004,Planes,80,Mini Classics,USA,Small,46873.04
2681,10316,48,75.2,5,3609.6,2004-11-01,Shipped,4,11,2004,Planes,80,giftsbymail.co.uk,UK,Medium,51334.16
2682,10328,33,64.0,13,2112.0,2004-11-12,Shipped,4,11,2004,Planes,80,Rovelli Gifts,Italy,Small,41696.69
2683,10341,34,100.0,5,3644.12,2004-11-24,Shipped,4,11,2004,Planes,80,Salzburg Collectables,Austria,Medium,45001.11
